	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho
	Rep1	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2
	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg
gene															
pseudo_3261	pseudo_transcript_0	0.3431767186257494	-0.12938454833485682	10.0	10.0	pseudo_transcript_0	0.7782769266202134	-0.016495794632504602	10.0	10.0	pseudo_transcript_0	0.36427444876097337	-0.04506365066178387	10.0	10.0
pseudo_3262	pseudo_transcript_0	0.4191672271226714	-0.2833423042593994	10.0	10.0	pseudo_transcript_0	0.14835453796703899	0.42779154561745475	10.0	10.0	pseudo_transcript_0	0.39363648192256284	0.16816267048831837	10.0	10.0
pseudo_3263	pseudo_transcript_0	0.36109869477427603	0.1539336549819926	10.0	10.0	pseudo_transcript_0	0.018132798153713065	-0.4003755356174046	10.0	10.0	pseudo_transcript_0	0.1519213296589439	-0.04305585980388794	10.0	10.0
pseudo_3264	pseudo_transcript_0	0.38451627097124863	0.5840106425037147	10.0	10.0	pseudo_transcript_0	0.5810389352811547	0.3009103631821941	10.0	10.0	pseudo_transcript_0	0.565652249091785	0.5519739068584535	10.0	10.0
pseudo_3265	pseudo_transcript_0	0.5955588392918334	-0.03955592805462812	10.0	10.0	pseudo_transcript_0	0.405024011771398	0.11581214317295789	10.0	10.0	pseudo_transcript_0	0.6959764191581871	-0.011576980982164309	10.0	10.0
pseudo_3266	pseudo_transcript_1	0.5913635438280469	-0.09234830196655679	9.0	9.0	pseudo_transcript_1	0.5503980570029434	-0.35602395281693705	9.0	9.0	pseudo_transcript_1	0.22012209610798705	-0.23447138420376248	9.0	9.0
pseudo_3267	pseudo_transcript_0	0.7847028562078686	0.14347603390267571	9.0	9.0	pseudo_transcript_0	0.06660896131404535	-0.09067832797801513	10.0	10.0	pseudo_transcript_0	0.49863716508142264	-0.06565148294954064	9.0	9.0
pseudo_3268	pseudo_transcript_0	0.8916032767364992	-0.12254484766482476	10.0	10.0	pseudo_transcript_0	0.9073511610434561	0.03350713725117102	10.0	10.0	pseudo_transcript_0	0.9238232448286232	-0.06525632007030009	10.0	10.0
pseudo_3269	pseudo_transcript_0	0.7489800454241207	0.5530726724705398	10.0	10.0	pseudo_transcript_0	0.43886184619009994	0.29671622460357133	10.0	10.0	pseudo_transcript_0	0.6804574823817391	0.6692021197876018	10.0	10.0
pseudo_327	pseudo_transcript_0	0.16525779263417228	-0.235656413975201	10.0	10.0	pseudo_transcript_0	0.5748807901987364	0.06471915379102022	10.0	10.0	pseudo_transcript_0	0.6229690218010795	-0.0956545462507043	10.0	10.0
pseudo_3270	pseudo_transcript_0	0.5335130466104181	0.03764074388065666	10.0	10.0	pseudo_transcript_0	0.5913705517284296	-0.10046472466254058	10.0	10.0	pseudo_transcript_0	0.8809002720171337	0.0008388030141933123	10.0	10.0
pseudo_3271	pseudo_transcript_0	0.21329659916320143	-0.17544864839471538	10.0	10.0	pseudo_transcript_0	0.8217831108379251	0.1254478806100637	10.0	10.0	pseudo_transcript_0	0.2880774162932519	0.06873445225322419	10.0	10.0
pseudo_3272	pseudo_transcript_0	0.9190407218157213	0.20453547792349877	10.0	10.0	pseudo_transcript_0	0.9982027493063161	0.27797034259519443	10.0	10.0	pseudo_transcript_0	0.774222019707431	0.17522806947118816	10.0	10.0
pseudo_3273	pseudo_transcript_0	0.7217477173454461	0.12604082148773935	10.0	10.0	pseudo_transcript_0	0.5257804922246838	-0.17841993762441402	10.0	10.0	pseudo_transcript_0	0.9429791655635897	-0.07842194280309912	10.0	10.0
pseudo_3274	pseudo_transcript_0	0.0049682085262955505	0.2757399758185737	10.0	10.0	pseudo_transcript_0	0.465043160774433	-0.10238915300915724	10.0	10.0	pseudo_transcript_0	0.1553948645835978	0.18754237099445203	10.0	10.0
pseudo_3275	pseudo_transcript_0	0.9405826424539642	-0.026055622910873395	10.0	10.0	pseudo_transcript_0	0.20048074334131138	0.23891774464898685	10.0	10.0	pseudo_transcript_0	0.5275913331455612	0.08682750049678466	10.0	10.0
pseudo_3276	pseudo_transcript_0	0.011686290813251626	-0.3149213384075172	10.0	10.0	pseudo_transcript_0	0.5903335994439207	0.07942745546132633	10.0	10.0	pseudo_transcript_0	0.1607177523797878	-0.187366879415801	10.0	10.0
pseudo_3277	pseudo_transcript_0	0.7512641412315523	0.08284793414281945	10.0	10.0	pseudo_transcript_0	0.6303112625968671	0.1677260115889111	10.0	10.0	pseudo_transcript_0	0.678251304847411	0.006379858241821172	10.0	10.0
pseudo_3278	pseudo_transcript_0	0.21776043213181917	0.13314663891648562	10.0	10.0	pseudo_transcript_0	0.13376249163102027	-0.17213125638031823	10.0	10.0	pseudo_transcript_0	0.9813790257161142	0.0417832054644702	10.0	10.0
pseudo_3279	pseudo_transcript_0	0.2565314023688706	-0.04777810476753064	10.0	10.0	pseudo_transcript_0	0.8729369769532594	0.06146998713035524	10.0	10.0	pseudo_transcript_0	0.6113055527031502	-0.03423082484273889	10.0	10.0
pseudo_328	pseudo_transcript_0	0.5109970988445861	-0.2923834618607857	10.0	10.0	pseudo_transcript_0	0.7236042768818371	-0.14553966803454674	10.0	10.0	pseudo_transcript_0	0.3447122073879114	-0.24082077142544056	10.0	10.0
pseudo_3280	pseudo_transcript_0	0.6738472440587245	0.33943072981819206	10.0	10.0	pseudo_transcript_0	0.6834892302018905	0.09038915441913305	10.0	10.0	pseudo_transcript_0	0.60814147539369	-0.048109617238723625	10.0	10.0
pseudo_3281	pseudo_transcript_0	0.5707567637743247	0.05747471369036831	10.0	10.0	pseudo_transcript_0	0.7932880233877241	0.08860535923504559	10.0	10.0	pseudo_transcript_0	0.5474597727692168	0.0459889904619176	10.0	10.0
pseudo_3282	pseudo_transcript_0	0.4665774973760115	-0.15136047929698251	10.0	10.0	pseudo_transcript_0	0.7428229632444996	-0.07578174297885444	10.0	10.0	pseudo_transcript_0	0.724004208446303	-0.07669867272029351	10.0	10.0
pseudo_3283	pseudo_transcript_0	0.8550649198351683	0.261762556369537	9.0	9.0	pseudo_transcript_0	0.4681656807603056	0.31362966834617007	9.0	9.0	pseudo_transcript_0	0.41426561208154844	0.16545968219812174	9.0	9.0
pseudo_3284	pseudo_transcript_0	0.2641834263171846	0.39357674625763406	10.0	10.0	pseudo_transcript_0	0.1748546686283996	-0.48346090493891575	10.0	10.0	pseudo_transcript_0	0.6926399269459027	-0.0979452843451921	10.0	10.0
pseudo_3285	pseudo_transcript_0	0.7432794625478696	0.34323126790538466	10.0	10.0	pseudo_transcript_0	0.29145690468518703	-0.31869124812732247	10.0	10.0	pseudo_transcript_0	0.8172046594913763	-0.0638750294035661	10.0	10.0
pseudo_3286	pseudo_transcript_0	0.18438592551031985	-0.1856819599857101	10.0	10.0	pseudo_transcript_0	0.7045583080889144	-0.09806482100380076	10.0	10.0	pseudo_transcript_0	0.09902181777550344	-0.08730033371686045	10.0	10.0
pseudo_3287	pseudo_transcript_0	0.15235226023433696	0.27856867244796574	10.0	10.0	pseudo_transcript_0	0.5636717244302539	-0.3130194307902135	10.0	10.0	pseudo_transcript_0	0.43405702851148775	0.021403512747119713	10.0	10.0
pseudo_3288	pseudo_transcript_0	0.06411304406352529	-0.19768906813173334	10.0	10.0	pseudo_transcript_0	0.3039965432861028	-0.029160879945582197	10.0	10.0	pseudo_transcript_0	0.0676546774032352	-0.17506533819292058	10.0	10.0
pseudo_3289	pseudo_transcript_0	0.7604221702965213	0.054620817142246175	10.0	10.0	pseudo_transcript_0	0.42915696738193876	0.1207490473732139	10.0	10.0	pseudo_transcript_0	0.7375929191597774	0.17476955538240949	10.0	10.0
pseudo_329	pseudo_transcript_0	0.8832769089312894	0.012886969064277628	10.0	10.0	pseudo_transcript_0	0.04411426361262783	-0.24672247980300321	10.0	10.0	pseudo_transcript_0	0.1634303275146547	-0.19623361728123703	10.0	10.0
pseudo_3290	pseudo_transcript_0	0.8113608402881508	0.12891898464728707	10.0	10.0	pseudo_transcript_0	0.9192619319373962	0.20306218498200512	10.0	10.0	pseudo_transcript_0	0.5504716499381113	-0.05533014972374182	10.0	10.0
pseudo_3291	pseudo_transcript_0	0.2597008341831868	0.20048276212583596	10.0	10.0	pseudo_transcript_0	0.48078580232884005	0.1038837334986344	10.0	10.0	pseudo_transcript_0	0.1703625906460423	0.12744172742861584	10.0	10.0
pseudo_3292	pseudo_transcript_0	0.9537696009467956	0.20471780480480525	10.0	10.0	pseudo_transcript_0	0.3632087362748775	0.08500339725684476	10.0	10.0	pseudo_transcript_0	0.4528656690171241	0.10881891763705741	10.0	10.0
pseudo_3293	pseudo_transcript_0	0.46565626599629595	-0.01916610434284703	10.0	10.0	pseudo_transcript_0	0.7056736840578935	0.23777192271633626	10.0	10.0	pseudo_transcript_0	0.591391172559564	0.05568766544848681	10.0	10.0
pseudo_3294	pseudo_transcript_0	0.28129857200157826	-0.40801632693010753	10.0	10.0	pseudo_transcript_0	0.5248012333010557	0.17916967842957185	10.0	10.0	pseudo_transcript_0	0.4927785121955609	0.08203926457128438	10.0	10.0
pseudo_3295	pseudo_transcript_0	0.9274119546024215	-0.15625663668092502	10.0	10.0	pseudo_transcript_0	0.22932645299967647	-0.04891758190487447	10.0	10.0	pseudo_transcript_0	0.46565626599629595	-0.08467318197523825	10.0	10.0
pseudo_3296	pseudo_transcript_0	0.4537726529143513	-0.19549077791652936	10.0	10.0	pseudo_transcript_0	0.3624167991021887	0.007386154927729409	10.0	10.0	pseudo_transcript_0	0.271334764672574	-0.045365328681474824	10.0	10.0
pseudo_3297	pseudo_transcript_0	0.3206702627550707	-0.22245447624044812	10.0	10.0	pseudo_transcript_0	0.06572271557274564	0.3632708927353349	10.0	10.0	pseudo_transcript_0	0.577939722924371	0.06740937249540345	10.0	10.0
pseudo_3298	pseudo_transcript_0	0.4927785121955609	0.1091410378143735	10.0	10.0	pseudo_transcript_0	0.11467685136904662	-0.1035395658370898	10.0	10.0	pseudo_transcript_0	0.6187165981871203	-0.057355412679043476	10.0	10.0
pseudo_3299	pseudo_transcript_0	0.44744531358877815	0.07701077985649525	10.0	10.0	pseudo_transcript_0	0.5179726233241218	-0.11895944751469735	10.0	10.0	pseudo_transcript_0	0.8254030361151853	0.05101739199228802	10.0	10.0
pseudo_33	pseudo_transcript_0	0.8277489729051891	-0.048583054303335114	10.0	10.0	pseudo_transcript_0	0.8646634864799864	0.1863298289079762	10.0	10.0	pseudo_transcript_0	0.8690335903818975	0.1333314566363267	10.0	10.0
pseudo_330	pseudo_transcript_0	0.1288609414811296	-0.24218623792589775	10.0	10.0	pseudo_transcript_0	0.9192619319373962	-0.09245772273271936	10.0	10.0	pseudo_transcript_0	0.23688308328546548	-0.15296109528963164	10.0	10.0
pseudo_3300	pseudo_transcript_0	0.8927937544602949	-0.04024416339730533	10.0	10.0	pseudo_transcript_0	0.034419906655658354	0.2777998131576008	10.0	10.0	pseudo_transcript_0	0.1066413410907526	0.10175016459886317	10.0	10.0
pseudo_3301	pseudo_transcript_0	0.21274329771704048	-0.27944097619717095	10.0	10.0	pseudo_transcript_0	0.5102251514698243	-0.1428152045062985	10.0	10.0	pseudo_transcript_0	0.08346457671883158	-0.20149868551668937	10.0	10.0
pseudo_3302	pseudo_transcript_0	0.874963416456048	0.07892495161530437	10.0	10.0	pseudo_transcript_0	0.846985581809913	-0.11412606431925143	10.0	10.0	pseudo_transcript_0	0.7997049880761676	-0.06088655488696861	10.0	10.0
pseudo_3303	pseudo_transcript_0	0.8939844770621017	-0.09340632376608193	10.0	10.0	pseudo_transcript_0	0.3212656542575132	-0.12039779731261156	10.0	10.0	pseudo_transcript_0	0.44744531358877815	-0.1200310884761605	10.0	10.0
pseudo_3304	pseudo_transcript_0	0.4438523294063428	-0.056405709718100334	10.0	10.0	pseudo_transcript_0	0.26743386117898293	0.06924249963322532	10.0	10.0	pseudo_transcript_0	0.7183675317273808	0.05722319047573979	10.0	10.0
pseudo_3305	pseudo_transcript_0	0.6498276727810434	-0.05400802614949163	10.0	10.0	pseudo_transcript_0	0.31039880999053204	0.46041017143910806	10.0	10.0	pseudo_transcript_0	0.4217727909803307	0.21537465454146196	10.0	10.0
pseudo_3306	pseudo_transcript_0	0.7684631296782893	-0.0933660498072499	10.0	10.0	pseudo_transcript_0	0.15873829594971578	0.1880728623832728	10.0	10.0	pseudo_transcript_0	0.6272340567691865	0.06329665878420065	10.0	10.0
pseudo_3307	pseudo_transcript_0	0.11062163100365188	-0.1462236017528677	10.0	10.0	pseudo_transcript_0	0.5082977972684379	0.0003964302965121791	10.0	10.0	pseudo_transcript_0	0.3722899192609166	-0.05271030644644569	10.0	10.0
pseudo_3308	pseudo_transcript_0	0.11541257145374391	0.35916126453984937	10.0	10.0	pseudo_transcript_0	0.9730463453534779	0.045950498314844886	10.0	10.0	pseudo_transcript_0	0.08757308325952266	0.03987746993484392	10.0	10.0
pseudo_3309	pseudo_transcript_0	0.3416456070237144	0.4096563378757658	10.0	10.0	pseudo_transcript_0	0.5861941865401443	-0.45402574931124634	10.0	10.0	pseudo_transcript_0	0.4510547759526172	-0.004372048747967335	10.0	10.0
pseudo_331	pseudo_transcript_0	0.49467972343632427	0.5480596395566086	10.0	10.0	pseudo_transcript_0	0.01416719019771094	0.7603283332055835	10.0	10.0	pseudo_transcript_0	0.0400559542351395	0.6780949071407444	10.0	10.0
pseudo_3310	pseudo_transcript_0	0.7512641449108417	-0.11101506049123787	10.0	10.0	pseudo_transcript_0	0.3323780060881182	-0.09391580539842027	10.0	10.0	pseudo_transcript_0	0.3771512628302156	-0.100070709291974	10.0	10.0
pseudo_3311	pseudo_transcript_0	0.9933920331382897	0.13562330811458786	10.0	10.0	pseudo_transcript_0	0.1816325330424069	0.263263227018016	10.0	10.0	pseudo_transcript_0	0.4665774973760115	0.20048854477812475	10.0	10.0
pseudo_3312	pseudo_transcript_0	0.6250999701980928	0.03341154552629938	10.0	10.0	pseudo_transcript_0	0.4230466355135404	0.13428103029480595	10.0	10.0	pseudo_transcript_0	0.36109869477427603	0.15950264589465948	10.0	10.0
pseudo_3313	pseudo_transcript_0	0.5697341077401415	0.14247041698612903	10.0	10.0	pseudo_transcript_0	0.7462315966281025	0.30569718911076466	10.0	10.0	pseudo_transcript_0	0.4402758779313959	0.20023607110189945	10.0	10.0
pseudo_3314	pseudo_transcript_0	0.04577561825515113	-0.44033213925675924	10.0	10.0	pseudo_transcript_0	0.5006267298809588	0.046032917268267894	10.0	10.0	pseudo_transcript_0	0.02257516682334147	-0.19782407821289918	10.0	10.0
pseudo_3315	pseudo_transcript_0	0.2183230990607682	-0.18963876863995907	10.0	10.0	pseudo_transcript_0	0.025499487983464034	-0.38938956495404237	10.0	10.0	pseudo_transcript_0	0.006347279393405857	-0.2543607181718202	10.0	10.0
pseudo_3316	pseudo_transcript_0	0.16116747034306045	-0.2991876172665693	10.0	10.0	pseudo_transcript_0	0.9311908463478138	0.10190118117753583	10.0	10.0	pseudo_transcript_0	0.23867860786799833	-0.05857083537144778	10.0	10.0
pseudo_3317	pseudo_transcript_0	0.5882742457939657	0.04572469154558764	10.0	10.0	pseudo_transcript_0	0.49776598436747055	0.0007564119752132004	10.0	10.0	pseudo_transcript_0	0.4927785121955609	0.0768839800191058	10.0	10.0
pseudo_3318	pseudo_transcript_0	0.085635916387682	-0.1737726476326625	10.0	10.0	pseudo_transcript_0	0.19473387676668152	-0.01858920385042669	10.0	10.0	pseudo_transcript_0	0.011438565684091444	-0.19826853124106095	10.0	10.0
pseudo_3319	pseudo_transcript_0	0.5168225912995759	0.0729367873631852	10.0	10.0	pseudo_transcript_0	0.695658337373269	-0.3654972774796669	10.0	10.0	pseudo_transcript_0	0.7823053164096185	-0.14462045911368196	10.0	10.0
pseudo_332	pseudo_transcript_0	0.834795928770023	0.08446592508658594	10.0	10.0	pseudo_transcript_0	0.8411095593879236	-0.04730744703352158	10.0	10.0	pseudo_transcript_0	0.9645685164439475	-0.11218878928252167	10.0	10.0
pseudo_3320	pseudo_transcript_0	0.8501091907337186	0.012312955522417282	10.0	10.0	pseudo_transcript_0	0.9252242875704391	-0.11666079509040257	10.0	10.0	pseudo_transcript_0	0.7353222972207114	0.057592502898581116	10.0	10.0
pseudo_3321	pseudo_transcript_0	0.7719169527691632	-0.08571146369323975	10.0	10.0	pseudo_transcript_0	0.35690356206506035	0.026394835783912995	10.0	10.0	pseudo_transcript_0	0.2991510086167847	0.020364140541688346	10.0	10.0
pseudo_3322	pseudo_transcript_0	0.5585429823252059	-0.03346971017946195	10.0	10.0	pseudo_transcript_0	0.9598782907830393	0.07277517292838603	10.0	10.0	pseudo_transcript_0	0.844212449027855	0.1010934570326653	10.0	10.0
pseudo_3323	pseudo_transcript_0	0.010359545008253562	-0.38249426692051997	9.0	9.0	pseudo_transcript_0	0.25406690478753247	0.6340314059348295	10.0	10.0	pseudo_transcript_0	0.1191934409480753	-0.06796998921954493	9.0	9.0
pseudo_3324	pseudo_transcript_0	0.32880805779099265	0.04441741522908637	10.0	10.0	pseudo_transcript_0	0.8048876873610313	0.0844699691460062	10.0	10.0	pseudo_transcript_0	0.7319207022292589	0.14343741170604138	10.0	10.0
pseudo_3325	pseudo_transcript_0	0.18092517184215628	-0.177627696400146	10.0	10.0	pseudo_transcript_0	0.47985179971293557	-0.07894596090804296	10.0	10.0	pseudo_transcript_0	0.16479949085590273	-0.052813253824843066	10.0	10.0
pseudo_3326	pseudo_transcript_0	0.07375198234227455	-0.2176263562094293	10.0	10.0	pseudo_transcript_0	0.43003404064469597	0.06397639010594601	10.0	10.0	pseudo_transcript_0	0.4927785121955609	0.03658522202851231	10.0	10.0
pseudo_3327	pseudo_transcript_0	0.4975388762141443	0.09748712364017732	10.0	10.0	pseudo_transcript_0	0.4084210511659395	-0.11214356702864205	10.0	10.0	pseudo_transcript_0	0.4020402181719893	-0.09002383332895898	10.0	10.0
pseudo_3328	pseudo_transcript_0	0.9777758227907319	0.05597947992307146	10.0	10.0	pseudo_transcript_0	0.6834892302018905	-0.07510600291376579	10.0	10.0	pseudo_transcript_0	0.9549690977745293	-0.08699913385158543	10.0	10.0
pseudo_3329	pseudo_transcript_0	0.6815615920177311	0.07746697465155179	10.0	10.0	pseudo_transcript_0	0.8176970104557589	-0.239787280217696	10.0	10.0	pseudo_transcript_0	0.6937514280267263	0.029705986046404304	10.0	10.0
pseudo_333	pseudo_transcript_0	0.15321691166867435	-0.2427986977509854	10.0	10.0	pseudo_transcript_0	0.006035916408809702	-0.5263563823643079	10.0	10.0	pseudo_transcript_0	0.001785305032667041	-0.32435189951842264	10.0	10.0
pseudo_3330	pseudo_transcript_0	0.6337153871877446	0.11254491924914843	9.0	9.0	pseudo_transcript_0	0.9886258238679908	-0.1780649868304819	9.0	9.0	pseudo_transcript_0	0.9354374408443276	0.06779768519494539	9.0	9.0
pseudo_3331	pseudo_transcript_0	0.36109869477427603	-0.11914139135753936	10.0	10.0	pseudo_transcript_0	0.16688039586482184	0.38381940892021255	10.0	10.0	pseudo_transcript_0	0.5924318321366647	0.07604358182178812	10.0	10.0
pseudo_3332	pseudo_transcript_0	0.903518624573395	-0.1302358466077941	10.0	10.0	pseudo_transcript_0	0.14336118447765997	0.2884294474425251	10.0	10.0	pseudo_transcript_0	0.17606522988382844	0.02876383971256452	10.0	10.0
pseudo_3333	pseudo_transcript_0	0.6915290827984801	0.10178000061177324	10.0	10.0	pseudo_transcript_0	0.5996961362950096	-0.12476715428271028	10.0	10.0	pseudo_transcript_0	0.619778515382034	0.08930527327062299	10.0	10.0
pseudo_3334	pseudo_transcript_0	0.8195450547859062	-0.08647596143904672	10.0	10.0	pseudo_transcript_0	0.37764831675900357	0.31129924981298984	10.0	10.0	pseudo_transcript_0	0.6187165981871203	0.09206599405950411	10.0	10.0
pseudo_3335	pseudo_transcript_0	0.8289225192380278	-0.13620452434729216	10.0	10.0	pseudo_transcript_0	0.4135483047039744	0.21846880000724392	10.0	10.0	pseudo_transcript_0	0.6574323686690613	0.07609136290339098	10.0	10.0
pseudo_3336	pseudo_transcript_0	0.5197481869703944	0.22529110251357023	10.0	10.0	pseudo_transcript_0	0.294904737007989	-0.49652194649878995	10.0	10.0	pseudo_transcript_0	0.4131245213432073	-0.07455465805910981	10.0	10.0
pseudo_3337	pseudo_transcript_0	0.07472873620439473	-0.24631765312458684	10.0	10.0	pseudo_transcript_0	0.6746901154439597	0.21941521866202388	10.0	10.0	pseudo_transcript_0	0.5424581607690488	-0.03376958243714373	10.0	10.0
pseudo_3338	pseudo_transcript_0	0.034181738103062104	0.48512138220064527	10.0	10.0	pseudo_transcript_0	0.25531954319598105	0.21712786632871317	10.0	10.0	pseudo_transcript_0	0.6650726946309774	0.24349679624915077	10.0	10.0
pseudo_3339	pseudo_transcript_0	0.17799739503607603	0.23384034315123745	10.0	10.0	pseudo_transcript_0	0.19473387676668152	-0.31013068730610077	10.0	10.0	pseudo_transcript_0	0.958568189394763	-0.05603481462901166	10.0	10.0
pseudo_334	pseudo_transcript_0	0.6411810855098152	-0.050271381008759115	10.0	10.0	pseudo_transcript_0	0.5505619781016469	0.08837648611825567	10.0	10.0	pseudo_transcript_0	0.7569838965869736	0.13694606542871218	10.0	10.0
pseudo_3340	pseudo_transcript_0	0.8172046594913763	-0.037989524974850974	10.0	10.0	pseudo_transcript_0	0.6186198875983356	-0.15645120795979184	10.0	10.0	pseudo_transcript_0	0.5061688583731773	-0.05343679555080514	10.0	10.0
pseudo_3341	pseudo_transcript_0	0.93579122982279	-0.003930703515014409	10.0	10.0	pseudo_transcript_0	0.8188639702443199	0.2034104156947206	10.0	10.0	pseudo_transcript_0	0.9082910082164217	0.06107488770767353	10.0	10.0
pseudo_3342	pseudo_transcript_0	0.7341878515575754	0.09184049857655692	10.0	10.0	pseudo_transcript_0	0.4742686200783126	-0.11379267447194952	10.0	10.0	pseudo_transcript_0	0.32955443888446034	0.08932977986061415	10.0	10.0
pseudo_3343	pseudo_transcript_0	0.17462640030393917	0.14640466796940874	10.0	10.0	pseudo_transcript_0	0.1534796521428353	-0.20009937356702634	10.0	10.0	pseudo_transcript_0	0.852470256369866	0.04868578096403269	10.0	10.0
pseudo_3344	pseudo_transcript_0	0.5217033196174105	-0.2159355548940536	10.0	10.0	pseudo_transcript_0	0.09332199702948027	0.06136255182338907	10.0	10.0	pseudo_transcript_0	0.7149928444470178	-0.03600031531469406	10.0	10.0
pseudo_3345	pseudo_transcript_0	0.976574852279331	0.0844697137149415	10.0	10.0	pseudo_transcript_0	0.7405533343241262	-0.09399637198294984	10.0	10.0	pseudo_transcript_0	0.8690335903818975	-0.06902795884641535	10.0	10.0
pseudo_3346	pseudo_transcript_0	0.06810848826885443	0.36813739104101867	10.0	10.0	pseudo_transcript_0	0.7967632500588957	0.4379747376515679	10.0	10.0	pseudo_transcript_0	0.21385093850032733	0.3705504998300333	10.0	10.0
pseudo_3347	pseudo_transcript_0	0.449247974589558	0.015868470812471707	10.0	10.0	pseudo_transcript_0	0.0816486577317815	-0.26274773996439443	10.0	10.0	pseudo_transcript_0	0.10928202460349479	-0.22206832872192075	10.0	10.0
pseudo_3348	pseudo_transcript_0	0.6837718702910047	0.048005395178992334	10.0	10.0	pseudo_transcript_0	0.47985179971293557	-0.14389744268927798	10.0	10.0	pseudo_transcript_0	0.48804266791050177	-0.19745405916507242	10.0	10.0
pseudo_3349	pseudo_transcript_0	0.49467972343632427	0.19865129806157178	10.0	10.0	pseudo_transcript_0	0.8293843459553835	-0.02299570445244813	10.0	10.0	pseudo_transcript_0	0.6070884073187862	0.1099834473158009	10.0	10.0
pseudo_335	pseudo_transcript_0	0.844212449027855	-0.014175132315676594	10.0	10.0	pseudo_transcript_0	0.43930594567305004	0.31757267677341106	10.0	10.0	pseudo_transcript_0	0.4842717414067391	0.16882771694058127	10.0	10.0
pseudo_3350	pseudo_transcript_0	0.4946797168348076	-0.11190824536373535	10.0	10.0	pseudo_transcript_0	0.2739660844278078	0.4325431371838055	10.0	10.0	pseudo_transcript_0	0.33707854106626833	0.05252997325053651	10.0	10.0
pseudo_3351	pseudo_transcript_0	0.3755264835025858	0.06462213310128101	10.0	10.0	pseudo_transcript_0	0.4058716841685799	0.029988249277541585	10.0	10.0	pseudo_transcript_0	0.915455741033016	0.06466869887862219	10.0	10.0
pseudo_3352	pseudo_transcript_0	0.38287204559787846	0.2577303496056965	10.0	10.0	pseudo_transcript_0	0.9359668954535141	0.11423451113512291	10.0	10.0	pseudo_transcript_0	0.565652249091785	0.1646314840493115	10.0	10.0
pseudo_3353	pseudo_transcript_0	0.9825801814163488	-0.11821797998603216	10.0	10.0	pseudo_transcript_0	0.3176160907712031	-0.07548231374994653	10.0	10.0	pseudo_transcript_0	0.6563437862500063	-0.127789194122226	10.0	10.0
pseudo_3354	pseudo_transcript_0	0.20296054697488453	0.11610423151289735	10.0	10.0	pseudo_transcript_0	0.4958636658108613	0.12396321635276952	10.0	10.0	pseudo_transcript_0	0.8031971891589977	0.12116641084364543	10.0	10.0
pseudo_3355	pseudo_transcript_0	0.8289225192380278	-0.1477369673149773	10.0	10.0	pseudo_transcript_0	0.14751321069521842	0.01631440625721678	10.0	10.0	pseudo_transcript_0	0.5575309283125482	0.09235994458746723	10.0	10.0
pseudo_3356	pseudo_transcript_0	0.8178506986026893	0.1303049910392404	9.0	9.0	pseudo_transcript_0	0.4486916175728596	0.004448086487687001	10.0	10.0	pseudo_transcript_0	0.4946137879588999	0.20311198431006294	9.0	9.0
pseudo_3357	pseudo_transcript_0	0.2121910264780481	-0.13802479324480268	10.0	10.0	pseudo_transcript_0	0.4864105512822582	0.2299599153878665	10.0	10.0	pseudo_transcript_0	0.714992840277497	0.0852419002080339	10.0	10.0
pseudo_3358	pseudo_transcript_0	0.9178455417056884	0.21007392837113356	10.0	10.0	pseudo_transcript_0	0.9503081892928386	-0.12021010468642628	10.0	10.0	pseudo_transcript_0	0.9549690977745293	-0.037488027205592356	10.0	10.0
pseudo_3359	pseudo_transcript_0	0.6229690218010795	-0.054478972635972865	10.0	10.0	pseudo_transcript_0	0.985023777706882	-0.06881250294878351	10.0	10.0	pseudo_transcript_0	0.5676914221938114	0.012880218280905928	10.0	10.0
pseudo_336	pseudo_transcript_0	0.6749472202148461	-0.05492110451955823	10.0	10.0	pseudo_transcript_0	0.7840409752316546	-0.07338465661989339	10.0	10.0	pseudo_transcript_0	0.9286085230513651	0.07606406329148228	10.0	10.0
pseudo_3360	pseudo_transcript_0	0.6007871774752955	0.03302018220957465	10.0	10.0	pseudo_transcript_0	0.47891878754731165	0.3257904474674596	10.0	10.0	pseudo_transcript_0	0.328062773406515	0.17587139612951083	10.0	10.0
pseudo_3361	pseudo_transcript_0	0.5976476841501639	0.1322075939935834	10.0	10.0	pseudo_transcript_0	0.57181333703538	0.22778291658178787	10.0	10.0	pseudo_transcript_0	0.5424581607690488	0.07763505359080598	10.0	10.0
pseudo_3362	pseudo_transcript_0	0.10696864032919819	0.4887593281635085	10.0	10.0	pseudo_transcript_0	0.38008885607273457	-0.12620074183360683	10.0	10.0	pseudo_transcript_0	0.3192049266666799	0.10772305719577542	10.0	10.0
pseudo_3363	pseudo_transcript_0	0.4601501530073465	-0.20878860709403205	10.0	10.0	pseudo_transcript_0	0.6615747462209385	0.017668740980675213	10.0	10.0	pseudo_transcript_0	0.4322895824122035	-0.012668051994482158	10.0	10.0
