	rho	rho	rho
	Rep1	Rep2	ave_Rep1_Rep2
hek_unique:TSS46767_-_19887437.23-ENST00000591884,ENST00000589657			
hek_unique:TSS4679_+_858990.23-CUFF.66.18	0.22071603004665935	-0.36287390982623896	-0.0710789398897898
hek_unique:TSS4679_+_859127.23-CUFF.66.18	0.2486079414781341	-0.12608694121104355	0.06126050013354527
hek_unique:TSS4679_+_859139.23-CUFF.66.18	0.10980690731082017	0.05003325833438864	0.0799200828226044
hek_unique:TSS4679_+_859197.23-CUFF.66.18	0.06912235660592106	-0.23962052773038361	-0.08524908556223128
hek_unique:TSS4679_+_859210.23-CUFF.66.18	-0.41841729998912236	0.1882947468976467	-0.11506127654573783
hek_unique:TSS4679_+_859281.23-CUFF.66.18	-0.05696866888737159	0.07316910891489957	0.008100220013763988
hek_unique:TSS4679_+_859315.23-CUFF.66.18	-0.5347430318111904	-0.6371892019070627	-0.5859661168591266
hek_unique:TSS4679_-_859280.23-CUFF.66.18	0.23476715304521065	0.12737318031883696	0.1810701666820238
hek_unique:TSS4679_-_859297.23-CUFF.66.18	-0.09920961116983595	0.14699214297538443	0.02389126590277424
hek_unique:TSS4679_-_859354.23-CUFF.66.18	-0.23058489867290666	-0.010269938331864376	-0.12042741850238552
hek_unique:TSS4682_+_860963.23-CUFF.66.42,CUFF.66.36	-0.19516943568081765	0.007353627518036025	-0.09390790408139081
hek_unique:TSS4682_+_860970.23-CUFF.66.42,CUFF.66.36	-0.10834225418138338	-0.33990918533114245	-0.22412571975626291
hek_unique:TSS4682_+_860975.23-CUFF.66.42,CUFF.66.36	0.3191773593896102	0.1516639129481597	0.23542063616888498
hek_unique:TSS4682_+_860986.23-CUFF.66.42,CUFF.66.36	-0.061396468936122287	0.20586689484071216	0.07223521295229493
hek_unique:TSS4682_+_860997.23-CUFF.66.42,CUFF.66.36	0.09232966375338608	0.19827910120873077	0.14530438248105843
hek_unique:TSS4682_-_860673.23-CUFF.66.42,CUFF.66.36	0.08278645057112118	0.08473281537480519	0.08375963297296318
hek_unique:TSS4682_-_860829.23-CUFF.66.42,CUFF.66.36	-0.4114788972683622	0.4860713082590586	0.037296205495348206
hek_unique:TSS4682_-_860960.23-CUFF.66.42,CUFF.66.36	0.34337587516999374	0.0632585679086956	0.20331722153934467
hek_unique:TSS4682_-_860979.23-CUFF.66.42,CUFF.66.36	-0.39441946107696363	0.43093599583837594	0.018258267380706156
hek_unique:TSS4682_-_861017.23-CUFF.66.42,CUFF.66.36	0.4776983989427316	0.01483627573002556	0.24626733733637857
hek_unique:TSS46859_+_23397736.23-CUFF.22898.1			
hek_unique:TSS46859_+_23397741.23-CUFF.22898.1			
hek_unique:TSS46859_+_23397746.23-CUFF.22898.1			
hek_unique:TSS46859_+_23397782.23-CUFF.22898.1			
hek_unique:TSS46859_+_23397864.23-CUFF.22898.1			
hek_unique:TSS46859_+_23398117.23-CUFF.22898.1			
hek_unique:TSS46859_+_23398159.23-CUFF.22898.1			
hek_unique:TSS46859_-_23397972.23-CUFF.22898.1			
hek_unique:TSS46859_-_23398058.23-CUFF.22898.1			
hek_unique:TSS46859_-_23398107.23-CUFF.22898.1			
hek_unique:TSS46876_+_23834200.23-CUFF.22905.1			
hek_unique:TSS46876_+_23834220.23-CUFF.22905.1			
hek_unique:TSS46876_+_23834223.23-CUFF.22905.1			
hek_unique:TSS46876_+_23834282.23-CUFF.22905.1			
hek_unique:TSS46876_+_23834307.23-CUFF.22905.1			
hek_unique:TSS46876_-_23833927.23-CUFF.22905.1			
hek_unique:TSS46876_-_23834027.23-CUFF.22905.1			
hek_unique:TSS46876_-_23834042.23-CUFF.22905.1			
hek_unique:TSS46876_-_23834128.23-CUFF.22905.1			
hek_unique:TSS46876_-_23834334.23-CUFF.22905.1			
hek_unique:TSS4687_+_933077.23-ENST00000606034	-0.03008207288000109	0.07189532787750572	0.020906627498752314
hek_unique:TSS4687_+_933367.23-ENST00000606034	-0.057346958021843975	0.3542966726768221	0.14847485732748905
hek_unique:TSS4687_+_933393.23-ENST00000606034	-0.39984463461667824	0.3651811576392735	-0.01733173848870237
hek_unique:TSS4687_+_933396.23-ENST00000606034	0.14239414286812874	-0.08806815974947338	0.02716299155932768
hek_unique:TSS4687_+_933404.23-ENST00000606034	-0.15113307216033314	-0.05946190329437193	-0.10529748772735253
hek_unique:TSS4687_-_933151.23-ENST00000606034	0.10151504006672114	0.6334386879960384	0.3674768640313798
hek_unique:TSS4687_-_933236.23-ENST00000606034	-0.044253166095170014	0.16908238053414856	0.06241460721948927
hek_unique:TSS4687_-_933287.23-ENST00000606034	-0.4412132161286757	-0.5590878753179255	-0.5001505457233006
hek_unique:TSS4687_-_933345.23-ENST00000606034	0.1589051385299018	-0.19654861592642353	-0.01882173869826087
hek_unique:TSS4687_-_933380.23-ENST00000606034	-0.19573374566327487	0.29111454975600654	0.047690402046365835
hek_unique:TSS46880_+_24216272.23-P1P2			
hek_unique:TSS46880_+_24216326.23-P1P2			
hek_unique:TSS46880_+_24216484.23-P1P2			
hek_unique:TSS46880_+_24216498.23-P1P2			
hek_unique:TSS46880_+_24216507.23-P1P2			
hek_unique:TSS46880_+_24216599.23-P1P2			
hek_unique:TSS46880_-_24216321.23-P1P2			
hek_unique:TSS46880_-_24216333.23-P1P2			
hek_unique:TSS46880_-_24216462.23-P1P2			
hek_unique:TSS46880_-_24216702.23-P1P2			
hek_unique:TSS46958_+_30193595.23-CUFF.22987.1	0.2010700779252338	0.09868099798810318	0.14987553795666847
hek_unique:TSS46958_+_30193600.23-CUFF.22987.1	-0.18326276280178688	0.7499432212873881	0.2833402292428006
hek_unique:TSS46958_+_30193603.23-CUFF.22987.1	0.13227863648454796	0.02491544241168411	0.07859703944811604
hek_unique:TSS46958_+_30193617.23-CUFF.22987.1	-0.1363324819101356	-0.39824027493145836	-0.267286378420797
hek_unique:TSS46958_+_30193641.23-CUFF.22987.1	-0.16168278436987701	0.05895348142111256	-0.051364651474382225
hek_unique:TSS46958_+_30193783.23-CUFF.22987.1	0.12644390457752516	0.03197744452397913	0.07921067455075215
hek_unique:TSS46958_-_30193611.23-CUFF.22987.1	0.05972233156773167	-0.10772239350789267	-0.0240000309700805
hek_unique:TSS46958_-_30193633.23-CUFF.22987.1	-0.04179749151136419	0.06716021104223438	0.012681359765435093
hek_unique:TSS46958_-_30193763.23-CUFF.22987.1	0.2415610661039253	-0.4254052697664043	-0.0919221018312395
hek_unique:TSS46958_-_30193824.23-CUFF.22987.1	0.039234907867285396	0.14684275212947034	0.09303882999837787
hek_unique:TSS47058_+_33790941.23-ENST00000589932,CUFF.23146.7,CUFF.23146.2	-0.03643623362493484	0.003021482710053886	-0.016707375457440478
hek_unique:TSS47058_+_33790946.23-ENST00000589932,CUFF.23146.7,CUFF.23146.2	0.172186659635255	-0.22778262881585254	-0.027797984590298766
hek_unique:TSS47058_+_33790973.23-ENST00000589932,CUFF.23146.7,CUFF.23146.2	-0.46320894627184106	-0.5813165614886192	-0.5222627538802301
hek_unique:TSS47058_+_33790976.23-ENST00000589932,CUFF.23146.7,CUFF.23146.2	-0.013713972081673681	0.5286438503236038	0.2574649391209651
hek_unique:TSS47058_+_33790981.23-ENST00000589932,CUFF.23146.7,CUFF.23146.2	-0.074358570071491	0.17776976138762382	0.05170559565806641
hek_unique:TSS47058_+_33790999.23-ENST00000589932,CUFF.23146.7,CUFF.23146.2	-0.2016274301047487	0.3544732954609979	0.07642293267812458
hek_unique:TSS47058_+_33791026.23-ENST00000589932,CUFF.23146.7,CUFF.23146.2	0.2834120009193111	-0.034587517987916414	0.12441224146569735
hek_unique:TSS47058_+_33791068.23-ENST00000589932,CUFF.23146.7,CUFF.23146.2	0.11852140945256391	0.18199930847639895	0.15026035896448142
hek_unique:TSS47058_+_33791077.23-ENST00000589932,CUFF.23146.7,CUFF.23146.2	0.10346866426493341	0.17261758341942052	0.13804312384217696
hek_unique:TSS47058_+_33791142.23-ENST00000589932,CUFF.23146.7,CUFF.23146.2	-0.2793505353405482	0.10215868707340486	-0.08859592413357167
hek_unique:TSS47060_+_33792180.23-ENST00000587312	-0.6297396335316539	0.17085006982161935	-0.22944478185501727
hek_unique:TSS47060_+_33792192.23-ENST00000587312	-0.41971583531742784	0.3563946822391229	-0.03166057653915247
hek_unique:TSS47060_+_33792216.23-ENST00000587312	-0.3918550329665201	-0.2891213852807309	-0.3404882091236255
hek_unique:TSS47060_+_33792241.23-ENST00000587312	-0.09663787308374977	0.07800875590595845	-0.009314558588895662
hek_unique:TSS47060_+_33792256.23-ENST00000587312	0.2859380457789928	-0.2707216978814004	0.007608173948796204
hek_unique:TSS47060_+_33792263.23-ENST00000587312	-0.024656834650055786	-0.06014380005411248	-0.04240031735208413
hek_unique:TSS47060_+_33792456.23-ENST00000587312	-0.1339117238734243	0.2634748193365681	0.0647815477315719
hek_unique:TSS47060_-_33792197.23-ENST00000587312	-0.2233955743369422	0.12412601454556657	-0.04963477989568782
hek_unique:TSS47060_-_33792211.23-ENST00000587312	0.11191821616050741	-0.14856007952483444	-0.018320931682163512
hek_unique:TSS47060_-_33792274.23-ENST00000587312	-0.1695896269613026	0.17145365787644842	0.0009320154575729184
hek_unique:TSS47061_+_33793750.23-P1P2	-0.1719468716617308	0.21332454182474514	0.020688835081507165
hek_unique:TSS47061_+_33793774.23-P1P2	0.03040981668126339	0.13597293188493828	0.08319137428310083
hek_unique:TSS47061_+_33793991.23-P1P2	0.19473465438208432	-0.026978386069587676	0.08387813415624831
hek_unique:TSS47061_+_33794013.23-P1P2	0.27638941074167533	-0.18368458211829275	0.04635241431169129
hek_unique:TSS47061_-_33793723.23-P1P2	0.002036289913035713	0.3586345682044965	0.18033542905876612
hek_unique:TSS47061_-_33793766.23-P1P2	-0.25750049270627484	0.4625000805708375	0.10249979393228134
hek_unique:TSS47061_-_33793791.23-P1P2	-0.16267291509870355	0.15270011406411263	-0.004986400517295458
hek_unique:TSS47061_-_33793801.23-P1P2	-0.06203202816303724	-0.2540681105855779	-0.15805006937430754
hek_unique:TSS47061_-_33793807.23-P1P2	-0.4536578249909513	0.001606008270021192	-0.22602590836046504
hek_unique:TSS47061_-_33793810.23-P1P2	0.3708919387733031	0.1392247984723322	0.25505836862281767
hek_unique:TSS47122_+_36224161.23-ENST00000592092	0.17211499574751257	-0.2818404039707243	-0.05486270411160586
hek_unique:TSS47122_+_36224179.23-ENST00000592092	-0.024962030865485332	0.003977165705305229	-0.010492432580090052
hek_unique:TSS47122_+_36224218.23-ENST00000592092	-0.7474148835924811	-0.6944975054628694	-0.7209561945276752
hek_unique:TSS47122_+_36224221.23-ENST00000592092	-0.06842274211090604	0.06732051725116805	-0.000551112429868994
hek_unique:TSS47122_+_36224378.23-ENST00000592092	-0.07603965476282047	0.27390545735842575	0.09893290129780263
hek_unique:TSS47122_+_36224488.23-ENST00000592092	0.14183162517096035	0.6905930138498731	0.41621231951041676
hek_unique:TSS47122_+_36224539.23-ENST00000592092	0.1560233729357799	0.032079233769761226	0.09405130335277057
hek_unique:TSS47122_-_36224189.23-ENST00000592092	-0.2650789605273877	0.5851799105545076	0.16005047501355993
hek_unique:TSS47122_-_36224365.23-ENST00000592092	-0.007899557266508811	0.07262881276989988	0.03236462775169553
hek_unique:TSS47122_-_36224394.23-ENST00000592092	0.007659643716392179	0.009043961999563331	0.008351802857977755
hek_unique:TSS47159_+_36980558.23-P1P2			
hek_unique:TSS47159_+_36980574.23-P1P2			
hek_unique:TSS47159_+_36980579.23-P1P2			
hek_unique:TSS47159_+_36980612.23-P1P2			
hek_unique:TSS47159_+_36980616.23-P1P2			
hek_unique:TSS47159_+_36980729.23-P1P2			
hek_unique:TSS47159_+_36980741.23-P1P2			
hek_unique:TSS47159_-_36980555.23-P1P2			
hek_unique:TSS47159_-_36980947.23-P1P2			
hek_unique:TSS47159_-_36981140.23-P1P2			
hek_unique:TSS47165_+_37064327.23-P1P2			
hek_unique:TSS47165_+_37064352.23-P1P2			
hek_unique:TSS47165_+_37064373.23-P1P2			
hek_unique:TSS47165_+_37064549.23-P1P2			
hek_unique:TSS47165_-_37064342.23-P1P2			
hek_unique:TSS47165_-_37064369.23-P1P2			
hek_unique:TSS47165_-_37064391.23-P1P2			
hek_unique:TSS47165_-_37064402.23-P1P2			
hek_unique:TSS47165_-_37064462.23-P1P2			
hek_unique:TSS47165_-_37064746.23-P1P2			
hek_unique:TSS47172_+_37264085.23-P1P2			
hek_unique:TSS47172_+_37264102.23-P1P2			
hek_unique:TSS47172_+_37264107.23-P1P2			
hek_unique:TSS47172_+_37264140.23-P1P2			
hek_unique:TSS47172_-_37264024.23-P1P2			
hek_unique:TSS47172_-_37264037.23-P1P2			
hek_unique:TSS47172_-_37264091.23-P1P2			
hek_unique:TSS47172_-_37264099.23-P1P2			
hek_unique:TSS47172_-_37264251.23-P1P2			
hek_unique:TSS47172_-_37264293.23-P1P2			
hek_unique:TSS47181_+_37742817.23-P1P2	-0.08446374165165696	-0.13964165434893724	-0.1120526980002971
hek_unique:TSS47181_+_37742847.23-P1P2	-0.1202346507496324	0.1988626320429392	0.0393139906466534
hek_unique:TSS47181_+_37742879.23-P1P2	0.0005512129324630431	0.02082931989790303	0.010690266415183036
hek_unique:TSS47181_+_37743003.23-P1P2	-0.2615055328477937	0.08210177859895951	-0.0897018771244171
hek_unique:TSS47181_-_37742806.23-P1P2	0.08578109580978305	0.0023416892403286156	0.04406139252505583
hek_unique:TSS47181_-_37742835.23-P1P2	-0.6112049075562342	-0.1206206954397723	-0.36591280149800326
hek_unique:TSS47181_-_37742844.23-P1P2	-0.0036786803536071767	-0.20181737423229731	-0.10274802729295225
hek_unique:TSS47181_-_37742859.23-P1P2	0.04920736236206166	0.035377807338488526	0.042292584850275095
hek_unique:TSS47181_-_37742867.23-P1P2	-0.18532616937064014	0.12739737147597463	-0.028964398947332756
hek_unique:TSS47181_-_37743022.23-P1P2	-0.07052723374908364	0.06706555952861869	-0.0017308371102324749
hek_unique:TSS47182_+_37746822.23-ENST00000588904	0.2383733371015903	-0.11596822340332	0.061202556849135156
hek_unique:TSS47182_+_37746826.23-ENST00000588904	0.6491832838300586	-0.5790111535367491	0.035086065146654744
hek_unique:TSS47182_+_37746860.23-ENST00000588904	-0.07024065661331365	-0.22972641864093168	-0.14998353762712266
hek_unique:TSS47182_+_37746892.23-ENST00000588904	0.04794623059982625	0.017446425684424165	0.03269632814212521
hek_unique:TSS47182_+_37746943.23-ENST00000588904	-0.01852320969089573	0.3104857070961401	0.1459812487026222
hek_unique:TSS47182_+_37747002.23-ENST00000588904	0.023975558443793326	1.2606816044448876	0.6423285814443405
hek_unique:TSS47182_+_37747013.23-ENST00000588904	0.38241118017705844	-0.3567663217996395	0.012822429188709461
hek_unique:TSS47182_+_37747192.23-ENST00000588904	-0.15821282316313123	0.034534278872064665	-0.06183927214553328
hek_unique:TSS47182_-_37746819.23-ENST00000588904	-0.1345491070435944	0.07474704254312972	-0.029901032250232343
hek_unique:TSS47182_-_37746880.23-ENST00000588904	-0.07720890961902617	0.06038295395905622	-0.008412977829984975
hek_unique:TSS4718_+_1406935.23-CUFF.32.1			
hek_unique:TSS4718_+_1406940.23-CUFF.32.1			
hek_unique:TSS4718_+_1406964.23-CUFF.32.1			
hek_unique:TSS4718_+_1406970.23-CUFF.32.1			
hek_unique:TSS4718_+_1407002.23-CUFF.32.1			
hek_unique:TSS4718_+_1407022.23-CUFF.32.1			
hek_unique:TSS4718_+_1407025.23-CUFF.32.1			
hek_unique:TSS4718_+_1407039.23-CUFF.32.1			
hek_unique:TSS4718_-_1406848.23-CUFF.32.1			
hek_unique:TSS4718_-_1406873.23-CUFF.32.1			
hek_unique:TSS47195_+_38221000.23-CUFF.23287.1			
hek_unique:TSS47195_+_38221030.23-CUFF.23287.1			
hek_unique:TSS47195_+_38221081.23-CUFF.23287.1			
hek_unique:TSS47195_+_38221211.23-CUFF.23287.1			
hek_unique:TSS47195_-_38220989.23-CUFF.23287.1			
hek_unique:TSS47195_-_38220992.23-CUFF.23287.1			
hek_unique:TSS47195_-_38221035.23-CUFF.23287.1			
hek_unique:TSS47195_-_38221088.23-CUFF.23287.1			
hek_unique:TSS47195_-_38221094.23-CUFF.23287.1			
hek_unique:TSS47195_-_38221112.23-CUFF.23287.1			
hek_unique:TSS47208_+_38876181.23-ENST00000585411	-0.19726032581721908	-0.07645624658900202	-0.13685828620311055
hek_unique:TSS47208_+_38876312.23-ENST00000585411	-0.38691272608041055	0.19493207305393698	-0.09599032651323679
hek_unique:TSS47208_+_38876388.23-ENST00000585411	0.09023042868374795	0.2207337117338888	0.15548207020881838
hek_unique:TSS47208_+_38876472.23-ENST00000585411	-0.17320563927751154	0.28972655231140554	0.058260456516947
hek_unique:TSS47208_-_38876195.23-ENST00000585411	-0.13120889724818954	0.019038321097648577	-0.05608528807527048
hek_unique:TSS47208_-_38876343.23-ENST00000585411	0.1705615322891623	-0.17452124394990165	-0.0019798558303696784
hek_unique:TSS47208_-_38876382.23-ENST00000585411	-0.05472772316490544	-0.3028985465232699	-0.17881313484408767
hek_unique:TSS47208_-_38876448.23-ENST00000585411	-0.05702932931851691	-0.00578420703785416	-0.03140676817818554
hek_unique:TSS47208_-_38876504.23-ENST00000585411	-0.11924126432954736	0.09317707663371722	-0.013032093847915073
hek_unique:TSS47208_-_38876661.23-ENST00000585411	0.19021185329550322	-0.10714753234287319	0.041532160476315014
hek_unique:TSS47211_+_39086941.23-ENST00000589557	-0.05098892682700415	-0.07528391131126161	-0.06313641906913288
hek_unique:TSS47211_+_39086950.23-ENST00000589557	-0.08983528081959177	0.20477286329423114	0.05746879123731968
hek_unique:TSS47211_+_39086970.23-ENST00000589557	-0.004968903449147636	-0.12183165082682934	-0.06340027713798849
hek_unique:TSS47211_+_39086986.23-ENST00000589557	-0.2657685185250173	0.014313305263071464	-0.12572760663097293
hek_unique:TSS47211_+_39087175.23-ENST00000589557	0.03721187924211075	0.09803526033462137	0.06762356978836606
hek_unique:TSS47211_+_39087201.23-ENST00000589557	0.08624329414864347	0.14116873398175317	0.11370601406519831
hek_unique:TSS47211_-_39087003.23-ENST00000589557	-0.27357005309275007	0.11110871918543239	-0.08123066695365884
hek_unique:TSS47211_-_39087055.23-ENST00000589557	0.10996067560611218	0.26402948871706017	0.18699508216158617
hek_unique:TSS47211_-_39087147.23-ENST00000589557	0.6868188290178058	0.9431501931640486	0.8149845110909272
hek_unique:TSS47211_-_39087184.23-ENST00000589557	-0.10194860865979011	-0.12292704338913962	-0.11243782602446487
hek_unique:TSS47224_+_39436368.23-CUFF.23321.2	0.01148348761675571	-0.015947473780126738	-0.002231993081685514
hek_unique:TSS47224_+_39436484.23-CUFF.23321.2	-0.05207410488959828	-0.21606040217550238	-0.13406725353255033
hek_unique:TSS47224_+_39436608.23-CUFF.23321.2	-0.201507216177934	0.020220602205002828	-0.09064330698646558
hek_unique:TSS47224_+_39436738.23-CUFF.23321.2	-0.0012550804496845105	0.3389591078956853	0.16885201372300038
hek_unique:TSS47224_+_39436743.23-CUFF.23321.2	-0.2209703055667401	0.5217360695678301	0.150382882000545
hek_unique:TSS47224_+_39436790.23-CUFF.23321.2	-0.1559898166633942	0.4428246214390736	0.14341740238783968
hek_unique:TSS47224_-_39436375.23-CUFF.23321.2	-0.22906239582512436	-0.01334358530688285	-0.1212029905660036
hek_unique:TSS47224_-_39436574.23-CUFF.23321.2	-0.029710528758315848	-0.08521080644804876	-0.0574606676031823
hek_unique:TSS47224_-_39436822.23-CUFF.23321.2	-0.3200632380493175	0.19457816886194354	-0.06274253459368699
hek_unique:TSS47224_-_39436832.23-CUFF.23321.2	-0.07573087856129317	-0.16415953490035992	-0.11994520673082654
hek_unique:TSS47363_+_44731810.23-CUFF.23464.1			
hek_unique:TSS47363_+_44731988.23-CUFF.23464.1			
hek_unique:TSS47363_+_44732041.23-CUFF.23464.1			
hek_unique:TSS47363_-_44731823.23-CUFF.23464.1			
hek_unique:TSS47363_-_44731864.23-CUFF.23464.1			
hek_unique:TSS47363_-_44731998.23-CUFF.23464.1			
hek_unique:TSS47363_-_44732001.23-CUFF.23464.1			
hek_unique:TSS47363_-_44732028.23-CUFF.23464.1			
hek_unique:TSS47363_-_44732052.23-CUFF.23464.1			
hek_unique:TSS47363_-_44732099.23-CUFF.23464.1			
hek_unique:TSS47385_+_45835118.23-CUFF.23502.1	0.5275497323242948	-0.20674327786601557	0.16040322722913963
hek_unique:TSS47385_+_45835279.23-CUFF.23502.1	-0.18467815142087565	0.4142939507515947	0.11480789966535952
hek_unique:TSS47385_+_45835297.23-CUFF.23502.1	-0.3113315662447687	-0.7867585327406197	-0.5490450494926942
hek_unique:TSS47385_+_45835302.23-CUFF.23502.1	-0.13321414714140709	0.4191531320050482	0.14296949243182056
hek_unique:TSS47385_+_45835308.23-CUFF.23502.1	0.040803352889356145	0.058002681990066016	0.04940301743971108
hek_unique:TSS47385_+_45835399.23-CUFF.23502.1	-0.08673766441860639	0.2464950620622191	0.07987869882180636
hek_unique:TSS47385_-_45835137.23-CUFF.23502.1	0.06442074649825678	-0.12105819034142112	-0.02831872192158217
hek_unique:TSS47385_-_45835287.23-CUFF.23502.1	0.021636316554569674	0.22203502954516618	0.12183567304986793
hek_unique:TSS47385_-_45835292.23-CUFF.23502.1	-0.1395735162461835	0.023030982121956325	-0.05827126706211359
hek_unique:TSS47385_-_45835328.23-CUFF.23502.1	-0.0894537383616241	-0.1707663685627537	-0.1301100534621889
hek_unique:TSS47387_+_45986338.23-CUFF.23504.1			
hek_unique:TSS47387_+_45986373.23-CUFF.23504.1			
hek_unique:TSS47387_-_45986160.23-CUFF.23504.1			
hek_unique:TSS47387_-_45986173.23-CUFF.23504.1			
hek_unique:TSS47387_-_45986180.23-CUFF.23504.1			
hek_unique:TSS47387_-_45986188.23-CUFF.23504.1			
hek_unique:TSS47387_-_45986277.23-CUFF.23504.1			
hek_unique:TSS47387_-_45986302.23-CUFF.23504.1			
hek_unique:TSS47387_-_45986379.23-CUFF.23504.1			
hek_unique:TSS47387_-_45986403.23-CUFF.23504.1			
hek_unique:TSS47390_+_46061856.23-CUFF.23514.1			
hek_unique:TSS47390_+_46061872.23-CUFF.23514.1			
hek_unique:TSS47390_+_46061898.23-CUFF.23514.1			
hek_unique:TSS47390_+_46061901.23-CUFF.23514.1			
hek_unique:TSS47390_+_46061914.23-CUFF.23514.1			
hek_unique:TSS47390_+_46061927.23-CUFF.23514.1			
hek_unique:TSS47390_+_46062116.23-CUFF.23514.1			
hek_unique:TSS47390_-_46061886.23-CUFF.23514.1			
hek_unique:TSS47390_-_46061908.23-CUFF.23514.1			
hek_unique:TSS47390_-_46061943.23-CUFF.23514.1			
hek_unique:TSS47396_+_46268035.23-ENST00000559756			
hek_unique:TSS47396_+_46268145.23-ENST00000559756			
hek_unique:TSS47396_+_46268315.23-ENST00000559756			
hek_unique:TSS47396_+_46268320.23-ENST00000559756			
hek_unique:TSS47396_+_46268323.23-ENST00000559756			
hek_unique:TSS47396_+_46268326.23-ENST00000559756			
hek_unique:TSS47396_-_46268141.23-ENST00000559756			
hek_unique:TSS47396_-_46268160.23-ENST00000559756			
hek_unique:TSS47396_-_46268304.23-ENST00000559756			
hek_unique:TSS47396_-_46268400.23-ENST00000559756			
hek_unique:TSS47397_+_46270311.23-CUFF.23531.2	-0.2720037533918239	0.4437893228304207	0.0858927847192984
hek_unique:TSS47397_+_46270360.23-CUFF.23531.2	0.17888982614533944	-0.040498529065092374	0.06919564854012353
hek_unique:TSS47397_+_46270384.23-CUFF.23531.2	0.3066469919092457	-0.1153766086223304	0.09563519164345766
hek_unique:TSS47397_+_46270400.23-CUFF.23531.2	-0.13025720112117767	0.16696445251264275	0.01835362569573254
hek_unique:TSS47397_+_46270450.23-CUFF.23531.2	0.001738918987343456	0.20165613566910845	0.10169752732822596
hek_unique:TSS47397_+_46270485.23-CUFF.23531.2	0.002280866923599998	0.17914730549146446	0.09071408620753223
hek_unique:TSS47397_+_46270548.23-CUFF.23531.2	-0.049849765449061376	0.016853086133600877	-0.01649833965773025
hek_unique:TSS47397_-_46270308.23-CUFF.23531.2	0.36527369153493117	-0.4151043503283172	-0.024915329396693026
hek_unique:TSS47397_-_46270341.23-CUFF.23531.2	-0.33195644575238786	0.021747807244490165	-0.15510431925394885
hek_unique:TSS47397_-_46270358.23-CUFF.23531.2	0.5101316947748468	0.3455231614059318	0.4278274280903893
hek_unique:TSS4742_+_2115262.23-ENST00000536678			
hek_unique:TSS4742_+_2115423.23-ENST00000536678			
hek_unique:TSS4742_+_2115428.23-ENST00000536678			
hek_unique:TSS4742_+_2115459.23-ENST00000536678			
hek_unique:TSS4742_+_2115471.23-ENST00000536678			
hek_unique:TSS4742_+_2115474.23-ENST00000536678			
hek_unique:TSS4742_-_2115167.23-ENST00000536678			
hek_unique:TSS4742_-_2115402.23-ENST00000536678			
hek_unique:TSS4742_-_2115412.23-ENST00000536678			
hek_unique:TSS4742_-_2115443.23-ENST00000536678			
hek_unique:TSS4743_+_2115428.23-ENST00000444529	0.3524544440424118	-0.3997486346417978	-0.023647095299693
hek_unique:TSS4743_+_2115733.23-ENST00000444529	-0.015539017926654472	0.01675704219554057	0.0006090121344430486
hek_unique:TSS4743_+_2115772.23-ENST00000444529	0.2136402425039007	0.8259001044415241	0.5197701734727124
hek_unique:TSS4743_-_2115568.23-ENST00000444529	-0.3152630233642931	-0.029499866674776123	-0.17238144501953462
hek_unique:TSS4743_-_2115578.23-ENST00000444529	0.16531427852809438	-0.03782678733734259	0.06374374559537589
hek_unique:TSS4743_-_2115604.23-ENST00000444529	-0.004771167147366126	0.3998297786727259	0.19752930576267988
hek_unique:TSS4743_-_2115739.23-ENST00000444529	0.00945503644455796	-0.1924236446362802	-0.09148430409586111
hek_unique:TSS4743_-_2115744.23-ENST00000444529	0.3700767187911243	-0.03182021818228931	0.1691282503044175
hek_unique:TSS4743_-_2115760.23-ENST00000444529	-0.16333418385103915	0.09230772135529314	-0.035513231247873006
hek_unique:TSS4743_-_2115811.23-ENST00000444529	-0.21835840814323665	-0.07285708964060963	-0.14560774889192313
hek_unique:TSS47444_+_47987543.23-P1P2			
hek_unique:TSS47444_+_47987589.23-P1P2			
hek_unique:TSS47444_+_47987592.23-P1P2			
hek_unique:TSS47444_+_47987606.23-P1P2			
hek_unique:TSS47444_+_47987616.23-P1P2			
hek_unique:TSS47444_+_47987631.23-P1P2			
hek_unique:TSS47444_+_47987647.23-P1P2			
hek_unique:TSS47444_-_47987536.23-P1P2			
hek_unique:TSS47444_-_47987685.23-P1P2			
hek_unique:TSS47444_-_47987688.23-P1P2			
hek_unique:TSS47461_+_48983162.23-ENST00000600597			
hek_unique:TSS47461_+_48983201.23-ENST00000600597			
hek_unique:TSS47461_+_48983235.23-ENST00000600597			
hek_unique:TSS47461_+_48983403.23-ENST00000600597			
hek_unique:TSS47461_+_48983487.23-ENST00000600597			
hek_unique:TSS47461_+_48983499.23-ENST00000600597			
hek_unique:TSS47461_+_48983603.23-ENST00000600597			
hek_unique:TSS47461_-_48983182.23-ENST00000600597			
hek_unique:TSS47461_-_48983194.23-ENST00000600597			
hek_unique:TSS47461_-_48983244.23-ENST00000600597			
hek_unique:TSS47490_+_49946404.23-CUFF.23640.1	-0.02857393195848275	0.159042484223058	0.06523427613228763
hek_unique:TSS47490_+_49946431.23-CUFF.23640.1	0.12922486447599293	0.038832405278179175	0.08402863487708606
hek_unique:TSS47490_+_49946441.23-CUFF.23640.1	0.008598335745750304	0.36414892763903356	0.18637363169239193
hek_unique:TSS47490_+_49946457.23-CUFF.23640.1	-0.12681142722124433	0.22058809728062287	0.04688833502968927
